"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2005","2005",10523,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2006","2006",10455,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2007","2007",10326,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2008","2008",10327,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2009","2009",10195,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2010","2010",10467,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2011","2011",10171,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2012","2012",10408,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2013","2013",10461,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2014","2014",10532,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2015","2015",10757,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2016","2016",10598,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2017","2017",10755,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2018","2018",10665,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2001","2001",9515,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2002","2002",9493,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2003","2003",9546,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2005","2005",10096,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2006","2006",10162,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2007","2007",10307,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2008","2008",10502,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2009","2009",10702,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2010","2010",10555,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2011","2011",10795,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2012","2012",10542,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2013","2013",10577,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2014","2014",10763,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2015","2015",10614,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2016","2016",10784,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2017","2017",10398,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2018","2018",10542,,
"18_BMI_OBE","obesi","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2001","2001",1934,,
"18_BMI_OBE","obesi","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2002","2002",1972,,
"18_BMI_OBE","obesi","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2003","2003",2110,,
"18_BMI_OBE","obesi","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2005","2005",2336,,
"18_BMI_OBE","obesi","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2006","2006",2421,,
"18_BMI_OBE","obesi","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2007","2007",2478,,
"18_BMI_OBE","obesi","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2008","2008",2529,,
"18_BMI_OBE","obesi","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2009","2009",2670,,
"18_BMI_OBE","obesi","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2010","2010",2649,,
"18_BMI_OBE","obesi","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2011","2011",2548,,
"18_BMI_OBE","obesi","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2012","2012",2693,,
"18_BMI_OBE","obesi","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2013","2013",2741,,
"18_BMI_OBE","obesi","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2014","2014",2616,,
"18_BMI_OBE","obesi","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2015","2015",2602,,
"18_BMI_OBE","obesi","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2016","2016",2690,,
"18_BMI_OBE","obesi","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2017","2017",2851,,
"18_BMI_OBE","obesi","THV","valori in migliaia","1","maschi","Y_GE18","18 anni e più","2018","2018",2837,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2001","2001",1328,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2002","2002",1340,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2003","2003",1376,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2005","2005",1264,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2006","2006",1199,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2007","2007",1196,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2008","2008",1313,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2009","2009",1237,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2010","2010",1269,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2011","2011",1277,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2012","2012",1293,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2013","2013",1324,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2014","2014",1346,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2015","2015",1354,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2016","2016",1426,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2017","2017",1386,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2018","2018",1385,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2001","2001",14667,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2002","2002",14855,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2003","2003",14704,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2005","2005",14728,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2006","2006",14662,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2007","2007",14769,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2008","2008",14902,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2009","2009",14889,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2010","2010",14916,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2011","2011",15180,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2012","2012",14975,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2013","2013",15147,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2014","2014",14844,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2015","2015",15309,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2016","2016",15052,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2017","2017",14903,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2018","2018",14857,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2001","2001",6291,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2002","2002",6249,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2003","2003",6414,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2005","2005",6545,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2006","2006",6714,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2007","2007",6974,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2008","2008",6902,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2009","2009",7084,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2010","2010",7119,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2011","2011",6921,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2012","2012",7120,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2013","2013",7179,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2014","2014",7371,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2015","2015",7148,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2016","2016",7098,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2017","2017",7448,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2018","2018",7264,,
"18_BMI_OBE","obesi","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2001","2001",2048,,
"18_BMI_OBE","obesi","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2002","2002",2032,,
"18_BMI_OBE","obesi","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2003","2003",2168,,
"18_BMI_OBE","obesi","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2005","2005",2421,,
"18_BMI_OBE","obesi","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2006","2006",2494,,
"18_BMI_OBE","obesi","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2007","2007",2331,,
"18_BMI_OBE","obesi","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2008","2008",2320,,
"18_BMI_OBE","obesi","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2009","2009",2382,,
"18_BMI_OBE","obesi","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2010","2010",2474,,
"18_BMI_OBE","obesi","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2011","2011",2419,,
"18_BMI_OBE","obesi","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2012","2012",2466,,
"18_BMI_OBE","obesi","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2013","2013",2408,,
"18_BMI_OBE","obesi","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2014","2014",2536,,
"18_BMI_OBE","obesi","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2015","2015",2346,,
"18_BMI_OBE","obesi","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2016","2016",2548,,
"18_BMI_OBE","obesi","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2017","2017",2465,,
"18_BMI_OBE","obesi","THV","valori in migliaia","2","femmine","Y_GE18","18 anni e più","2018","2018",2541,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2001","2001",1563,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2002","2002",1521,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2003","2003",1535,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2005","2005",1332,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2006","2006",1363,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2007","2007",1376,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2008","2008",1478,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2009","2009",1358,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2010","2010",1408,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2011","2011",1479,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2012","2012",1473,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2013","2013",1483,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2014","2014",1527,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2015","2015",1527,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2016","2016",1563,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2017","2017",1569,,
"18_BMI_SOTTO","sottopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2018","2018",1581,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2001","2001",25303,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2002","2002",25645,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2003","2003",25500,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2005","2005",25250,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2006","2006",25117,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2007","2007",25096,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2008","2008",25228,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2009","2009",25084,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2010","2010",25383,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2011","2011",25350,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2012","2012",25383,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2013","2013",25609,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2014","2014",25376,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2015","2015",26066,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2016","2016",25650,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2017","2017",25658,,
"18_BMI_NORMO","normopeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2018","2018",25522,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2001","2001",15806,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2002","2002",15742,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2003","2003",15960,,
"18_BMI_SOVRA","sovrappeso","THV","valori in migliaia","9","totale","Y_GE18","18 anni e più","2005","2005",16642,,
